# 1:now_time 2:interval 3:gx 4:gy 5:gz 6:motor_number 7:output
351179001 809 0.853659 0.182927 0.365854 0 1.040123
351179831 830 0.975610 0.243902 0.548781 0 1.040206
351180661 830 0.975610 0.243902 0.426829 0 1.040289
351181494 833 0.914634 0.182927 0.182927 0 1.040372
351182323 829 0.609756 0.243902 0.060976 0 1.040455
351183151 828 0.548781 0.426829 0.000000 0 1.040538
351183984 833 0.731707 0.426829 -0.243902 0 1.040621
351184812 828 0.853659 0.182927 -0.182927 0 1.040704
351185645 833 0.914634 0.060976 -0.060976 0 1.040787
351186474 829 0.792683 -0.060976 0.060976 0 1.040870
351187306 832 0.731707 0.000000 0.060976 0 1.040953
351188160 854 0.670732 0.121951 0.000000 0 1.041039
351188968 808 0.792683 0.182927 0.182927 0 1.041119
351189795 827 0.792683 0.182927 0.243902 0 1.041202
351190628 833 0.731707 0.182927 0.182927 0 1.041285
351191458 830 0.731707 0.243902 0.000000 0 1.041368
351192286 828 0.792683 0.426829 -0.243902 0 1.041451
351193122 836 0.731707 0.487805 -0.121951 0 1.041535
351193947 825 0.731707 0.121951 -0.121951 0 1.041617
351194778 831 0.609756 0.060976 -0.304878 0 1.041700
351195612 834 0.609756 0.060976 -0.121951 0 1.041784
351196442 830 0.792683 0.182927 0.182927 0 1.041867
351197270 828 1.036585 0.304878 0.182927 0 1.041950
351198125 855 0.975610 0.304878 -0.060976 0 1.042035
351198932 807 0.853659 0.365854 0.000000 0 1.042116
351199761 829 0.792683 0.182927 0.000000 0 1.042199
351200593 832 0.853659 -0.060976 0.000000 0 1.042282
351201422 829 0.792683 -0.182927 -0.121951 0 1.042365
351202255 833 0.853659 0.060976 -0.121951 0 1.042448
351203087 832 0.975610 0.304878 0.121951 0 1.042531
351203914 827 1.036585 0.243902 0.182927 0 1.042614
351204748 834 0.914634 0.243902 0.000000 0 1.042697
351205577 829 0.853659 0.121951 -0.243902 0 1.042780
351206405 828 0.792683 0.000000 -0.365854 0 1.042863
351207235 830 0.487805 0.060976 -0.243902 0 1.042946
351208289 1054 0.548781 0.243902 -0.060976 0 1.043051
351209012 723 0.792683 0.243902 -0.060976 0 1.043124
351209839 827 0.731707 0.121951 0.060976 0 1.043206
351210670 831 0.609756 0.121951 0.182927 0 1.043290
351211504 834 0.731707 0.121951 0.060976 0 1.043373
351212335 831 0.792683 0.060976 -0.121951 0 1.043456
351213167 832 0.670732 0.060976 0.000000 0 1.043539
351213996 829 0.853659 0.182927 0.060976 0 1.043622
351214824 828 0.975610 0.304878 0.060976 0 1.043705
351215653 829 0.853659 0.060976 0.060976 0 1.043788
351216487 834 0.670732 0.121951 0.000000 0 1.043871
351217314 827 0.670732 0.243902 -0.060976 0 1.043954
351218169 855 0.670732 0.243902 -0.060976 0 1.044039
351218975 806 0.731707 0.182927 0.000000 0 1.044120
351219804 829 0.975610 0.243902 -0.121951 0 1.044203
351220634 830 1.036585 0.121951 -0.121951 0 1.044286
351221468 834 0.914634 0.000000 -0.121951 0 1.044369
351222299 831 0.914634 0.060976 -0.121951 0 1.044453
351223131 832 0.914634 0.182927 -0.121951 0 1.044536
351223962 831 0.914634 0.304878 -0.243902 0 1.044619
351224793 831 0.853659 0.243902 -0.121951 0 1.044702
351225626 833 0.853659 0.304878 0.060976 0 1.044785
351226453 827 0.792683 0.182927 -0.060976 0 1.044868
351227283 830 0.670732 0.000000 0.000000 0 1.044951
351228345 1062 0.792683 0.000000 -0.182927 0 1.045057
351229064 719 0.853659 0.000000 -0.243902 0 1.045129
351229890 826 0.914634 0.243902 -0.060976 0 1.045212
351230724 834 0.914634 0.304878 -0.060976 0 1.045295
351231553 829 0.792683 0.121951 0.182927 0 1.045378
351232415 862 0.731707 0.000000 0.304878 0 1.045464
351233217 802 0.914634 0.121951 0.000000 0 1.045544
351234045 828 0.853659 0.060976 0.000000 0 1.045627
351234875 830 0.792683 0.000000 -0.060976 0 1.045710
351235709 834 0.914634 0.060976 -0.182927 0 1.045794
351236535 826 1.036585 0.182927 0.000000 0 1.045876
351237370 835 0.975610 0.365854 0.060976 0 1.045960
351238222 852 0.853659 0.365854 0.000000 0 1.046045
351239025 803 0.792683 0.182927 0.060976 0 1.046125
351239857 832 0.853659 0.243902 0.060976 0 1.046208
351240686 829 0.914634 0.182927 0.060976 0 1.046291
351241514 828 1.036585 0.060976 0.121951 0 1.046374
351242349 835 1.158537 0.182927 0.000000 0 1.046458
351243177 828 1.158537 0.304878 -0.243902 0 1.046540
351244009 832 0.914634 0.304878 -0.121951 0 1.046623
351244841 832 0.731707 0.304878 0.121951 0 1.046707
351245669 828 0.853659 0.365854 0.121951 0 1.046790
351246504 835 0.670732 0.304878 0.182927 0 1.046873
351247330 826 0.548781 0.182927 0.000000 0 1.046956
351248245 915 0.609756 0.182927 0.060976 0 1.047047
351248965 720 0.731707 0.304878 -0.060976 0 1.047119
351249793 828 0.731707 0.365854 -0.121951 0 1.047202
351250625 832 0.792683 0.243902 -0.243902 0 1.047285
351251457 832 0.670732 0.243902 -0.060976 0 1.047368
351252286 829 0.731707 0.182927 -0.060976 0 1.047451
351253114 828 0.914634 0.304878 -0.060976 0 1.047534
351253947 833 0.975610 0.365854 -0.121951 0 1.047617
351254775 828 0.853659 0.243902 -0.182927 0 1.047700
351255605 830 0.731707 0.060976 -0.243902 0 1.047783
351256437 832 0.792683 0.243902 -0.182927 0 1.047866
351257268 831 0.853659 0.243902 -0.243902 0 1.047949
351258125 857 0.853659 0.060976 -0.243902 0 1.048035
351258930 805 0.853659 0.060976 -0.365854 0 1.048116
351259768 838 0.792683 0.182927 -0.304878 0 1.048199
351260589 821 0.792683 0.365854 -0.182927 0 1.048282
351261422 833 0.853659 0.304878 -0.121951 0 1.048365
351262255 833 0.914634 0.243902 0.182927 0 1.048448
351263080 825 0.853659 0.365854 0.182927 0 1.048531
351263910 830 0.792683 0.304878 -0.121951 0 1.048614
351264744 834 0.792683 0.060976 -0.121951 0 1.048697
351265571 827 0.853659 0.060976 -0.060976 0 1.048780
351266400 829 0.853659 0.182927 -0.060976 0 1.048863
351267233 833 0.731707 0.182927 0.000000 0 1.048946
351268220 987 0.731707 0.365854 0.182927 0 1.049045
351268941 721 0.853659 0.426829 0.060976 0 1.049117
351269768 827 0.792683 0.121951 -0.182927 0 1.049199
351270599 831 0.853659 0.060976 -0.304878 0 1.049283
351271432 833 0.975610 0.121951 -0.304878 0 1.049366
351272263 831 0.975610 0.182927 -0.243902 0 1.049449
351273090 827 0.914634 0.121951 -0.060976 0 1.049532
351273922 832 0.914634 0.060976 0.000000 0 1.049615
351274757 835 1.036585 0.243902 -0.060976 0 1.049698
351275581 824 0.853659 0.182927 -0.121951 0 1.049781
351276414 833 0.609756 0.243902 0.000000 0 1.049864
351277243 829 0.731707 0.243902 0.182927 0 1.049947
351278094 851 0.914634 0.060976 0.121951 0 1.050032
351278902 808 1.036585 0.000000 0.121951 0 1.050113
351279734 832 1.036585 -0.121951 -0.060976 0 1.050196
351280564 830 0.731707 0.000000 -0.060976 0 1.050279
351281396 832 0.609756 0.182927 0.121951 0 1.050362
351282228 832 0.365854 0.243902 0.182927 0 1.050445
351283056 828 0.548781 0.365854 -0.182927 0 1.050528
351283889 833 0.853659 0.243902 -0.304878 0 1.050611
351284720 831 0.914634 0.182927 0.000000 0 1.050695
351285547 827 0.914634 0.182927 0.000000 0 1.050777
351286383 836 0.853659 0.182927 0.121951 0 1.050861
351287212 829 0.792683 0.243902 0.121951 0 1.050944
351288247 1035 0.731707 0.000000 0.060976 0 1.051047
351288972 725 0.853659 0.000000 0.000000 0 1.051120
351289795 823 0.975610 0.121951 -0.060976 0 1.051202
351290626 831 0.975610 0.121951 -0.182927 0 1.051285
351291457 831 0.914634 0.182927 -0.060976 0 1.051368
351292287 830 0.792683 0.304878 0.000000 0 1.051451
351293117 830 0.609756 0.182927 0.060976 0 1.051534
351293945 828 0.609756 0.121951 0.121951 0 1.051617
351294774 829 0.792683 0.243902 0.121951 0 1.051700
351295608 834 0.792683 0.426829 0.243902 0 1.051783
351296436 828 0.731707 0.304878 0.121951 0 1.051866
351297292 856 0.731707 0.060976 -0.182927 0 1.051952
351298126 834 0.731707 0.060976 -0.060976 0 1.052035
351298933 807 1.036585 0.060976 0.000000 0 1.052116
351299764 831 0.975610 0.121951 0.060976 0 1.052199
351300591 827 0.975610 0.121951 0.121951 0 1.052282
351301423 832 1.036585 0.121951 0.182927 0 1.052365
351302250 827 0.914634 0.121951 0.060976 0 1.052448
351303079 829 0.792683 0.121951 0.000000 0 1.052531
351303911 832 0.792683 0.121951 0.060976 0 1.052614
351304738 827 0.792683 0.121951 0.060976 0 1.052696
351305569 831 0.792683 0.060976 0.182927 0 1.052780
351306402 833 0.670732 0.182927 0.304878 0 1.052863
351307235 833 0.731707 0.304878 0.182927 0 1.052946
351308085 850 0.853659 0.304878 0.060976 0 1.053031
351308897 812 0.853659 0.060976 -0.121951 0 1.053112
351309726 829 0.914634 0.121951 -0.121951 0 1.053195
351310555 829 0.914634 0.243902 -0.060976 0 1.053278
351311390 835 0.670732 0.243902 0.000000 0 1.053362
351312219 829 0.731707 0.243902 -0.060976 0 1.053445
351313047 828 0.792683 0.304878 0.121951 0 1.053527
351313875 828 0.792683 0.182927 0.121951 0 1.053610
351314709 834 0.853659 0.121951 0.060976 0 1.053694
351315538 829 0.853659 0.182927 0.121951 0 1.053776
351316368 830 0.975610 0.060976 -0.060976 0 1.053859
351317199 831 0.975610 0.060976 -0.060976 0 1.053942
351318243 1044 0.853659 0.182927 -0.060976 0 1.054047
351318967 724 0.731707 0.365854 -0.060976 0 1.054119
351319793 826 0.853659 0.243902 -0.121951 0 1.054202
351320622 829 0.914634 0.182927 -0.121951 0 1.054285
351321455 833 0.731707 0.243902 0.000000 0 1.054368
351322282 827 0.670732 0.243902 0.182927 0 1.054451
351323111 829 0.792683 0.121951 0.060976 0 1.054534
351323942 831 0.792683 0.243902 0.060976 0 1.054617
351324775 833 0.853659 0.365854 0.365854 0 1.054700
351325603 828 0.975610 0.182927 0.182927 0 1.054783
351326436 833 1.097561 0.121951 0.000000 0 1.054866
351327268 832 1.219512 0.121951 0.000000 0 1.054949
351328120 852 1.158537 0.243902 0.121951 0 1.055035
351328930 810 0.975610 0.121951 0.121951 0 1.055116
351329763 833 0.914634 0.182927 0.182927 0 1.055199
351330587 824 0.853659 0.304878 0.000000 0 1.055281
351331419 832 0.792683 0.243902 -0.060976 0 1.055364
351332250 831 0.609756 0.060976 0.060976 0 1.055448
351333076 826 0.609756 0.060976 -0.243902 0 1.055530
351333906 830 0.853659 0.060976 -0.365854 0 1.055613
351334740 834 0.975610 0.121951 -0.243902 0 1.055697
351335568 828 0.975610 0.304878 -0.182927 0 1.055779
351336400 832 0.914634 0.365854 -0.060976 0 1.055863
351337264 864 0.853659 0.304878 0.000000 0 1.055949
351338085 821 0.792683 0.243902 -0.121951 0 1.056031
351338893 808 0.853659 0.304878 -0.060976 0 1.056112
351339725 832 0.975610 0.304878 0.121951 0 1.056195
351340552 827 0.975610 0.182927 0.121951 0 1.056278
351341388 836 0.731707 0.304878 0.000000 0 1.056361
351342214 826 0.792683 0.426829 -0.243902 0 1.056444
351343043 829 0.792683 0.365854 -0.182927 0 1.056527
351343872 829 0.670732 0.243902 0.060976 0 1.056610
351344703 831 0.853659 0.426829 0.000000 0 1.056693
351345534 831 1.097561 0.487805 -0.121951 0 1.056776
351346366 832 0.914634 0.243902 -0.060976 0 1.056859
351347198 832 0.548781 0.182927 -0.060976 0 1.056942
351348240 1042 0.548781 0.365854 -0.060976 0 1.057047
351348963 723 0.731707 0.487805 0.121951 0 1.057119
351349786 823 0.792683 0.426829 0.182927 0 1.057201
351350615 829 0.548781 0.304878 0.000000 0 1.057284
351351447 832 0.548781 0.121951 -0.060976 0 1.057367
351352279 832 0.670732 0.060976 -0.121951 0 1.057451
351353108 829 0.792683 0.121951 -0.182927 0 1.057533
351353938 830 0.975610 0.243902 -0.060976 0 1.057616
351354774 836 1.036585 0.182927 -0.060976 0 1.057700
351355601 827 0.914634 0.060976 0.182927 0 1.057783
351356432 831 0.792683 0.060976 0.121951 0 1.057866
351357266 834 0.853659 0.060976 -0.060976 0 1.057949
351358115 849 0.853659 0.243902 -0.060976 0 1.058034
351358925 810 0.853659 0.182927 0.000000 0 1.058115
351359753 828 0.792683 0.121951 -0.121951 0 1.058198
351360582 829 0.670732 0.182927 0.060976 0 1.058281
351361411 829 0.731707 0.182927 0.060976 0 1.058364
351362272 861 0.853659 0.121951 0.000000 0 1.058450
351363074 802 1.036585 0.243902 0.060976 0 1.058530
351363907 833 1.097561 0.243902 0.121951 0 1.058613
351364771 864 0.853659 0.121951 0.060976 0 1.058700
351365565 794 0.792683 0.182927 0.060976 0 1.058779
351366399 834 0.792683 0.243902 -0.060976 0 1.058862
351367228 829 0.792683 0.182927 0.000000 0 1.058945
351368085 857 0.670732 0.121951 0.121951 0 1.059031
351368891 806 0.670732 0.121951 0.182927 0 1.059112
351369718 827 0.731707 0.000000 0.182927 0 1.059194
351370549 831 0.853659 0.243902 0.121951 0 1.059278
351371381 832 0.975610 0.548781 -0.121951 0 1.059361
351372212 831 0.792683 0.670732 0.000000 0 1.059444
351373041 829 0.731707 0.487805 0.060976 0 1.059527
351373869 828 0.914634 0.365854 -0.121951 0 1.059610
351374701 832 1.097561 0.243902 -0.121951 0 1.059693
351375534 833 1.036585 0.304878 -0.060976 0 1.059776
351376364 830 0.914634 0.121951 -0.121951 0 1.059859
351377195 831 0.853659 0.121951 0.060976 0 1.059942
351378047 852 0.853659 0.121951 -0.060976 0 1.060027
351378860 813 0.731707 0.121951 0.000000 0 1.060109
351379688 828 0.731707 0.243902 0.000000 0 1.060191
351380519 831 0.792683 0.060976 0.000000 0 1.060274
351381353 834 0.914634 -0.060976 0.000000 0 1.060358
351382177 824 0.853659 0.121951 -0.121951 0 1.060440
351383008 831 0.792683 0.060976 -0.121951 0 1.060523
351383839 831 0.914634 0.121951 -0.182927 0 1.060606
351384666 827 1.036585 0.304878 0.121951 0 1.060689
351385500 834 1.036585 0.426829 0.304878 0 1.060773
351386328 828 0.975610 0.304878 0.243902 0 1.060855
351387159 831 0.853659 0.121951 0.121951 0 1.060938
351387991 832 0.670732 0.121951 -0.121951 0 1.061022
351388961 970 0.792683 0.000000 -0.060976 0 1.061119
351389786 825 0.975610 0.060976 0.000000 0 1.061201
351390607 821 0.975610 0.182927 -0.121951 0 1.061283
351391440 833 0.731707 0.182927 0.060976 0 1.061367
351392271 831 0.609756 0.000000 0.243902 0 1.061450
351393098 827 0.670732 -0.060976 0.060976 0 1.061532
351393926 828 0.914634 -0.121951 -0.060976 0 1.061615
351394759 833 0.914634 -0.060976 -0.121951 0 1.061699
351395589 830 0.975610 0.121951 -0.304878 0 1.061782
351396420 831 1.036585 0.304878 -0.243902 0 1.061865
351397249 829 0.914634 0.304878 0.000000 0 1.061947
351398095 846 0.670732 0.243902 0.060976 0 1.062032
351398910 815 0.853659 0.304878 0.060976 0 1.062114
351399741 831 0.975610 0.243902 0.121951 0 1.062197
351400569 828 0.914634 0.182927 -0.060976 0 1.062279
351401403 834 0.792683 0.121951 0.000000 0 1.062363
351402231 828 0.914634 0.182927 0.121951 0 1.062446
351403060 829 0.792683 0.304878 0.121951 0 1.062529
351403893 833 0.792683 0.182927 0.182927 0 1.062612
351404721 828 0.853659 0.060976 0.121951 0 1.062695
351405551 830 0.853659 0.121951 0.121951 0 1.062778
351406384 833 0.731707 0.182927 -0.060976 0 1.062861
351407213 829 0.914634 0.243902 -0.121951 0 1.062944
351408271 1058 1.097561 0.182927 -0.060976 0 1.063050
351408995 724 0.792683 0.121951 0.182927 0 1.063122
351409820 825 0.609756 0.243902 0.243902 0 1.063205
351410651 831 0.609756 0.304878 0.182927 0 1.063288
351411484 833 0.609756 0.365854 -0.121951 0 1.063371
351412313 829 0.487805 0.426829 -0.365854 0 1.063454
351413141 828 0.731707 0.426829 -0.243902 0 1.063537
351413971 830 0.731707 0.243902 -0.182927 0 1.063620
351414800 829 0.670732 0.060976 -0.304878 0 1.063703
351415633 833 0.731707 0.182927 -0.243902 0 1.063786
351416463 830 0.792683 0.182927 -0.060976 0 1.063869
351417294 831 0.792683 0.182927 -0.243902 0 1.063952
351418150 856 0.731707 0.304878 -0.243902 0 1.064038
351418952 802 0.670732 0.182927 -0.121951 0 1.064118
351419788 836 0.670732 0.000000 0.121951 0 1.064201
351420617 829 0.853659 0.060976 0.121951 0 1.064284
351421449 832 1.036585 0.304878 0.121951 0 1.064368
351422283 834 1.097561 0.426829 0.304878 0 1.064451
351423108 825 0.975610 0.304878 0.121951 0 1.064533
351423944 836 0.853659 0.365854 -0.121951 0 1.064617
351424776 832 0.670732 0.243902 -0.121951 0 1.064700
351425603 827 0.731707 0.060976 0.000000 0 1.064783
351426436 833 0.914634 0.060976 0.060976 0 1.064866
351427289 853 1.036585 0.121951 0.000000 0 1.064952
351428179 890 0.365854 0.304878 0.060976 0 1.065040
351428901 722 0.060976 0.304878 0.243902 0 1.065113
351429729 828 0.792683 0.548781 -0.060976 0 1.065195
351430557 828 1.219512 0.304878 0.060976 0 1.065278
351431390 833 0.670732 0.243902 0.182927 0 1.065362
351432224 834 2.195122 0.243902 -0.304878 0 1.065445
351433049 825 0.609756 0.304878 0.000000 0 1.065528
351433879 830 0.975610 -0.182927 -0.060976 0 1.065611
351434712 833 0.487805 0.609756 0.182927 0 1.065694
351435541 829 0.914634 -0.060976 -0.121951 0 1.065777
351436375 834 0.792683 0.670732 -0.182927 0 1.065860
351437204 829 0.792683 -0.182927 -0.060976 0 1.065943
351438055 851 1.646342 0.487805 -0.243902 0 1.066028
351438870 815 0.060976 0.000000 -0.060976 0 1.066110
351439697 827 1.890244 0.670732 -0.548781 0 1.066192
351440531 834 0.853659 0.365854 -0.487805 0 1.066276
351441360 829 0.731707 0.304878 -0.365854 0 1.066359
351442185 825 0.670732 0.060976 0.060976 0 1.066441
351443015 830 0.121951 0.121951 0.060976 0 1.066524
351443849 834 2.317073 -0.243902 -0.487805 0 1.066607
351444676 827 0.975610 0.243902 -0.182927 0 1.066690
351445509 833 -0.243902 0.060976 -0.121951 0 1.066774
351446339 830 1.646342 0.243902 -0.304878 0 1.066857
351447172 833 0.792683 0.304878 0.000000 0 1.066940
351448000 828 -0.487805 0.182927 -0.121951 0 1.067023
351449067 1067 2.195122 0.182927 -0.304878 0 1.067129
351449880 813 1.890244 0.182927 -0.121951 0 1.067211
351450712 832 -0.975610 0.182927 0.060976 0 1.067294
351451542 830 1.951220 0.121951 -0.487805 0 1.067377
351452376 834 2.682927 0.000000 -0.182927 0 1.067460
351453204 828 0.182927 0.000000 0.365854 0 1.067543
351454034 830 -0.243902 0.121951 0.060976 0 1.067626
351454866 832 1.768293 -0.060976 -0.426829 0 1.067709
351455696 830 2.012195 0.121951 -0.121951 0 1.067792
351456530 834 0.426829 0.121951 0.182927 0 1.067876
351457362 832 -0.853659 0.670732 0.182927 0 1.067959
351458218 856 1.219512 0.243902 -0.182927 0 1.068044
351459017 799 2.378049 0.000000 -0.426829 0 1.068124
351459851 834 0.975610 0.000000 -0.060976 0 1.068208
351460683 832 -0.121951 0.304878 0.243902 0 1.068291
351461510 827 0.000000 -0.121951 0.121951 0 1.068374
351462341 831 1.524390 0.000000 -0.304878 0 1.068457
351463174 833 1.524390 0.304878 0.000000 0 1.068540
351464005 831 1.463415 -0.060976 0.060976 0 1.068623
351464831 826 0.487805 -0.182927 0.426829 0 1.068706
351465666 835 0.365854 0.000000 0.548781 0 1.068789
351466495 829 0.975610 0.548781 0.243902 0 1.068872
351467326 831 2.073171 0.243902 0.060976 0 1.068955
351468181 855 2.195122 0.121951 0.000000 0 1.069041
351468991 810 0.609756 0.182927 0.121951 0 1.069122
351469818 827 -0.731707 0.731707 0.365854 0 1.069204
351470648 830 -1.219512 0.853659 0.243902 0 1.069287
351471481 833 -0.426829 0.548781 -0.060976 0 1.069371
351472308 827 1.219512 0.060976 0.182927 0 1.069453
351473135 827 3.170732 -0.304878 0.182927 0 1.069536
351473965 830 3.597561 -0.365854 -0.060976 0 1.069619
351474797 832 3.536586 -0.487805 0.000000 0 1.069702
351475629 832 1.951220 -0.243902 0.182927 0 1.069785
351476460 831 0.731707 0.060976 0.182927 0 1.069869
351477294 834 -0.304878 0.792683 0.060976 0 1.069952
351478208 914 -0.182927 0.853659 0.000000 0 1.070043
351478924 716 -0.731707 0.975610 0.000000 0 1.070115
351479759 835 -1.402439 0.853659 0.000000 0 1.070199
351480584 825 -1.402439 0.975610 0.060976 0 1.070281
351481420 836 -1.341463 0.609756 0.060976 0 1.070365
351482247 827 -0.365854 0.426829 -0.121951 0 1.070447
351483076 829 -0.182927 0.182927 -0.182927 0 1.070530
351483910 834 0.182927 0.182927 -0.304878 0 1.070614
351484737 827 -0.182927 0.304878 -0.121951 0 1.070696
351485569 832 0.182927 0.426829 -0.182927 0 1.070779
351486403 834 0.060976 0.426829 -0.304878 0 1.070863
351487231 828 0.609756 0.182927 -0.548781 0 1.070946
351488081 850 0.670732 0.121951 -0.487805 0 1.071031
351488892 811 0.914634 -0.121951 -0.304878 0 1.071112
351489719 827 0.548781 0.304878 -0.182927 0 1.071195
351490552 833 0.487805 0.243902 -0.121951 0 1.071278
