#time h roll pitch yaw R L F B
2149430191 2000 0.203917 1.301986 179.329971 1.310389 1.425138 1.175724 1.291511
2149432191 2000 0.097136 1.269202 179.329498 1.220866 1.373198 1.274670 1.334028
2149434191 2000 0.036256 1.270411 179.328659 1.221355 1.365391 1.288544 1.327471
2149436191 2000 -0.012410 1.172780 179.333176 1.305956 1.438108 1.253189 1.205509
2149438191 2000 -0.002724 1.254174 179.330750 1.221308 1.319098 1.299839 1.362518
2149440191 2000 -0.042653 1.218890 179.329834 1.223028 1.322255 1.346873 1.310605
2149442191 2000 -0.066716 1.231344 179.327072 1.235183 1.301564 1.332920 1.333095
2149444191 2000 -0.086505 1.123585 179.327240 1.278668 1.328811 1.342219 1.253065
2149446191 2000 -0.019352 1.212466 179.317429 1.129607 1.132750 1.439285 1.501121
2149448191 2000 -0.002544 1.128092 179.319107 1.345140 1.345266 1.292410 1.219947
2149450191 2000 -0.002689 1.118527 179.309601 1.177486 1.161700 1.457827 1.405749
2149452191 2000 0.042607 1.056210 179.312195 1.373901 1.329919 1.306040 1.192902
2149454191 2000 0.136572 1.124588 179.308990 1.295902 1.205479 1.336120 1.365261
2149456191 2000 0.103793 1.096456 179.305573 1.334289 1.284165 1.324668 1.259640
2149458191 2000 0.089004 1.040653 179.303268 1.284603 1.247266 1.357090 1.313803
2149460191 2000 0.155576 1.005129 179.310562 1.487304 1.422614 1.178803 1.114041
2149462191 2000 0.248028 1.063745 179.303360 1.223417 1.138940 1.403623 1.436782
2149464191 2000 0.244028 1.073364 179.305069 1.374536 1.329284 1.256298 1.242644
2149466191 2000 0.192969 0.950573 179.306778 1.373064 1.335634 1.292950 1.201114
2149468191 2000 0.249002 0.946128 179.305389 1.321655 1.255336 1.338304 1.287468
2149470191 2000 0.364823 0.967716 179.304657 1.300377 1.213199 1.346949 1.342237
2149472191 2000 0.377091 0.997451 179.307266 1.409402 1.354174 1.233204 1.205982
2149474191 2000 0.307314 0.880340 179.306946 1.316020 1.287800 1.364944 1.233998
2149476191 2000 0.393209 0.910568 179.308014 1.342011 1.258150 1.305262 1.297339
2149478191 2000 0.478017 0.968076 179.309235 1.373800 1.277581 1.254295 1.297086
2149480191 2000 0.490475 0.998139 179.309143 1.336118 1.281117 1.267677 1.317851
2149482191 2000 0.440314 0.927132 179.307785 1.292893 1.263366 1.339170 1.307333
2149484191 2000 0.526882 0.959915 179.309036 1.357523 1.264590 1.245957 1.334692
2149486191 2000 0.612932 1.020176 179.306808 1.308594 1.214738 1.282730 1.396699
2149488191 2000 0.577660 1.045349 179.303680 1.277086 1.231613 1.302729 1.391335
2149490191 2000 0.574841 0.980222 179.302078 1.307553 1.268218 1.307919 1.319072
2149492191 2000 0.693123 1.003556 179.301941 1.351590 1.243694 1.260192 1.347287
2149494191 2000 0.700135 1.036840 179.297333 1.269861 1.193715 1.325511 1.413675
2149496191 2000 0.675216 0.991995 179.295715 1.320714 1.289204 1.294830 1.298014
2149498191 2000 0.668052 0.964574 179.293671 1.311666 1.268983 1.330775 1.291338
2149500191 2000 0.766056 1.033560 179.291885 1.309761 1.225767 1.299000 1.368235
2149502191 2000 0.700095 1.090362 179.286057 1.221363 1.211725 1.336263 1.433411
2149504191 2000 0.599936 1.013998 179.283401 1.284795 1.319025 1.295519 1.303423
2149506191 2000 0.598945 0.991805 179.279938 1.243235 1.267903 1.333021 1.358604
2149508191 2000 0.689170 1.032892 179.275833 1.252188 1.236998 1.316182 1.397395
2149510191 2000 0.687692 1.076834 179.275894 1.304237 1.328852 1.253807 1.315866
2149512191 2000 0.625379 0.967575 179.273102 1.300997 1.324775 1.324982 1.252009
2149514191 2000 0.709531 0.946276 179.272385 1.325476 1.274686 1.315973 1.286628
2149516191 2000 0.772770 0.995475 179.271088 1.334980 1.257865 1.290582 1.319336
2149518191 2000 0.826877 1.022488 179.276901 1.443272 1.380061 1.180696 1.198734
2149520191 2000 0.826076 0.976596 179.269394 1.234257 1.170782 1.426234 1.371488
2149522191 2000 0.896372 0.879268 179.270050 1.397717 1.280493 1.285848 1.238703
2149524191 2000 0.913457 0.937278 179.267700 1.310000 1.219430 1.327934 1.345398
2149526191 2000 0.953173 0.827574 179.269577 1.408544 1.326984 1.289543 1.177692
2149528191 2000 0.953678 0.813418 179.260559 1.174656 1.114530 1.529322 1.384254
2149530191 2000 1.025105 0.717486 179.265686 1.482143 1.392409 1.257614 1.070597
2149532191 2000 1.038016 0.791774 179.262680 1.270121 1.203211 1.388834 1.340596
2149534191 2000 1.126507 0.754388 179.265213 1.414724 1.318364 1.297486 1.172187
2149536191 2000 1.088503 0.702161 179.258621 1.234357 1.169463 1.439652 1.359290
2149538191 2000 1.069019 0.619762 179.257553 1.385751 1.329045 1.312284 1.175682
2149540191 2000 1.037813 0.615589 179.254242 1.235191 1.219848 1.405500 1.342223
2149542191 2000 0.974646 0.695112 179.250885 1.242831 1.258550 1.379439 1.321942
2149544191 2000 0.949053 0.655892 179.246521 1.204644 1.266250 1.395808 1.336061
2149546191 2000 0.945628 0.545934 179.244003 1.297519 1.345326 1.334024 1.225894
2149548191 2000 0.979044 0.572821 179.242996 1.269852 1.296163 1.328455 1.308292
2149550191 2000 1.040758 0.551109 179.241821 1.310087 1.298611 1.314346 1.279718
2149552191 2000 1.032541 0.582070 179.244080 1.372867 1.339490 1.281631 1.208774
2149554191 2000 1.070076 0.552916 179.246658 1.397266 1.338261 1.266310 1.200924
2149556191 2000 1.063969 0.654700 179.246964 1.313164 1.255290 1.264132 1.370176
2149558191 2000 1.054587 0.676726 179.248199 1.343583 1.302920 1.226831 1.329428
2149560191 2000 0.981988 0.649809 179.243240 1.236480 1.250267 1.309059 1.406956
2149562191 2000 0.984647 0.634560 179.244278 1.310621 1.320028 1.255744 1.316369
2149564191 2000 0.915157 0.591197 179.241501 1.229723 1.282634 1.321007 1.369398
2149566191 2000 0.919914 0.632456 179.237244 1.218506 1.267021 1.358218 1.359017
2149568191 2000 0.872175 0.620391 179.240067 1.311816 1.376150 1.270755 1.244041
2149570191 2000 0.881837 0.658131 179.236679 1.252098 1.283430 1.320734 1.346501
2149572191 2000 0.867898 0.549725 179.236664 1.300539 1.338647 1.307250 1.256326
2149574191 2000 0.867900 0.599045 179.232132 1.235170 1.245479 1.348952 1.373161
2149576191 2000 0.886411 0.646073 179.236176 1.374599 1.379221 1.209588 1.239354
2149578191 2000 0.860779 0.724898 179.235458 1.260601 1.256634 1.290736 1.394791
2149580191 2000 0.890526 0.761677 179.234970 1.313548 1.301248 1.241971 1.345995
2149582191 2000 0.877653 0.712162 179.233490 1.296015 1.283415 1.236592 1.386740
2149584191 2000 0.910623 0.776033 179.230072 1.278384 1.252266 1.254523 1.417590
2149586191 2000 0.895160 0.639192 179.232773 1.361757 1.349380 1.239194 1.252431
2149588191 2000 0.944070 0.665143 179.226288 1.235447 1.192763 1.401547 1.373005
2149590191 2000 1.031546 0.680620 179.229935 1.396212 1.329560 1.261132 1.215859
2149592191 2000 1.101934 0.688876 179.230927 1.368095 1.267432 1.283062 1.284173
2149594191 2000 1.101009 0.596167 179.230148 1.380215 1.293117 1.327718 1.201712
2149596191 2000 1.194536 0.601071 179.230972 1.362238 1.230607 1.311214 1.298704
2149598191 2000 1.222900 0.682299 179.233688 1.419857 1.296158 1.226706 1.260041
2149600191 2000 1.177951 0.554926 179.228500 1.279734 1.209452 1.398533 1.315043
2149602191 2000 1.184054 0.532599 179.226059 1.293738 1.249107 1.384160 1.275758
2149604191 2000 1.168241 0.447960 179.227539 1.371170 1.332650 1.301290 1.197652
2149606191 2000 1.197590 0.498254 179.221863 1.210922 1.197777 1.430192 1.363872
2149608191 2000 1.118245 0.398113 179.223358 1.328008 1.358738 1.364716 1.151300
2149610191 2000 1.165818 0.395764 179.219910 1.272362 1.265605 1.389119 1.275676
2149612191 2000 1.183632 0.489411 179.223953 1.356501 1.344880 1.260085 1.241296
2149614191 2000 1.289859 0.510386 179.222412 1.286930 1.225427 1.312141 1.378264
2149616191 2000 1.259178 0.500461 179.224457 1.387576 1.350390 1.223523 1.241272
2149618191 2000 1.232144 0.418463 179.220474 1.283271 1.225428 1.331720 1.362344
2149620191 2000 1.247535 0.482984 179.220291 1.328742 1.283615 1.252497 1.337909
2149622191 2000 1.199344 0.401132 179.218445 1.292130 1.273885 1.346686 1.290061
2149624191 2000 1.166289 0.402834 179.212448 1.209841 1.247637 1.408646 1.336638
2149626191 2000 1.165111 0.305121 179.212952 1.316957 1.342961 1.343518 1.199327
2149628191 2000 1.225057 0.354182 179.210831 1.278556 1.269166 1.346701 1.308339
2149630191 2000 1.273739 0.344250 179.208618 1.287898 1.264703 1.374142 1.276020
2149632191 2000 1.251490 0.230283 179.200027 1.232610 1.199258 1.448493 1.322400
2149634191 2000 1.312598 0.262653 179.205612 1.445652 1.374021 1.242000 1.141089
2149636191 2000 1.299299 0.139754 179.196030 1.221212 1.154559 1.475254 1.351736
2149638191 2000 1.283205 0.128933 179.189774 1.248608 1.212529 1.456632 1.284993
2149640191 2000 1.228656 0.045754 179.189804 1.338056 1.343813 1.376397 1.144496
2149642191 2000 1.296722 0.110814 179.187241 1.297314 1.266262 1.363281 1.275904
2149644191 2000 1.213580 0.025345 179.187866 1.296098 1.323575 1.383223 1.199865
2149646191 2000 1.256928 0.070624 179.181427 1.230816 1.235199 1.392328 1.344419
2149648191 2000 1.224504 0.061787 179.184494 1.377390 1.388626 1.241623 1.195124
2149650191 2000 1.313364 0.059872 179.185211 1.330297 1.283279 1.285356 1.303830
2149652191 2000 1.285702 0.088314 179.186279 1.331746 1.323293 1.278987 1.268736
2149654191 2000 1.359391 0.170465 179.184402 1.276897 1.204972 1.297703 1.423190
2149656191 2000 1.359433 0.213716 179.189316 1.427384 1.372778 1.138935 1.263666
2149658191 2000 1.325716 0.131169 179.185944 1.285495 1.231740 1.310708 1.374820
2149660191 2000 1.318093 0.175213 179.184692 1.282625 1.267537 1.275420 1.377180
2149662191 2000 1.350523 0.087941 179.188828 1.415538 1.376087 1.201847 1.209290
2149664191 2000 1.345477 0.103484 179.185898 1.278426 1.270516 1.349676 1.304144
2149666191 2000 1.271931 0.003339 179.182861 1.258464 1.280722 1.412914 1.250662
2149668191 2000 1.349968 0.094912 179.190323 1.411694 1.388468 1.211862 1.190738
2149670191 2000 1.361255 0.116943 179.184448 1.236875 1.205969 1.399105 1.360812
2149672191 2000 1.286589 0.008706 179.184036 1.288864 1.301541 1.334793 1.277564
2149674191 2000 1.314248 0.039223 179.184448 1.320545 1.319860 1.303498 1.258858
2149676191 2000 1.283189 0.108214 179.185944 1.319742 1.302371 1.244300 1.336349
2149678191 2000 1.285175 0.187239 179.188080 1.278324 1.291350 1.274749 1.358340
2149680191 2000 1.190154 0.097923 179.185013 1.280978 1.337476 1.295790 1.288518
2149682191 2000 1.227738 0.159420 179.182983 1.247520 1.258739 1.283379 1.413124
2149684191 2000 1.245251 0.262539 179.186478 1.320580 1.335680 1.178307 1.368196
2149686191 2000 1.200681 0.314732 179.187836 1.293265 1.314213 1.208894 1.386389
2149688191 2000 1.173595 0.252968 179.185028 1.259268 1.292113 1.293875 1.357506
2149690191 2000 1.148826 0.331018 179.189957 1.363440 1.368429 1.135905 1.334988
2149692191 2000 1.188717 0.448205 179.188568 1.265931 1.269597 1.210627 1.456608
2149694191 2000 1.061298 0.394493 179.185364 1.230211 1.293122 1.279993 1.399436
2149696191 2000 1.110289 0.374876 179.186157 1.306486 1.331480 1.251596 1.313200
2149698191 2000 1.041910 0.361614 179.186310 1.300936 1.343128 1.229279 1.329419
2149700191 2000 1.060951 0.452175 179.186340 1.250648 1.275124 1.282515 1.394476
2149702191 2000 0.983471 0.387978 179.187271 1.314592 1.386789 1.267905 1.233476
2149704191 2000 1.046272 0.428399 179.187164 1.305390 1.300869 1.277408 1.319095
2149706191 2000 1.094645 0.529719 179.195724 1.404290 1.399530 1.129240 1.269702
2149708191 2000 0.987420 0.518096 179.189774 1.209400 1.221249 1.315285 1.456828
2149710191 2000 1.004395 0.514388 179.190308 1.313341 1.325845 1.248761 1.314816
2149712191 2000 0.968448 0.497989 179.189682 1.292810 1.289059 1.258463 1.362430
2149714191 2000 0.975842 0.511275 179.189636 1.295791 1.314127 1.255160 1.337685
2149716191 2000 0.890785 0.484383 179.182465 1.133315 1.205871 1.442079 1.421498
2149718191 2000 0.947323 0.508124 179.179932 1.285864 1.292347 1.308183 1.316369
2149720191 2000 0.962453 0.545901 179.181427 1.311181 1.318249 1.265601 1.307731
2149722191 2000 0.991564 0.540777 179.177628 1.260314 1.241067 1.325166 1.376215
2149724191 2000 0.970205 0.439763 179.175919 1.309336 1.301801 1.317018 1.274607
2149726191 2000 0.961459 0.435366 179.173172 1.318458 1.280484 1.314161 1.289659
2149728191 2000 0.936981 0.442476 179.176422 1.369206 1.363882 1.253669 1.216005
2149730191 2000 0.875802 0.401899 179.171753 1.226810 1.252620 1.412245 1.311087
2149732191 2000 0.920070 0.336607 179.169525 1.296528 1.315829 1.370501 1.219904
2149734191 2000 0.901431 0.309078 179.169983 1.309784 1.328182 1.328577 1.236219
2149736191 2000 0.927781 0.290778 179.171448 1.340716 1.344811 1.310541 1.206694
2149738191 2000 0.887801 0.209923 179.170654 1.290466 1.301159 1.393486 1.217651
2149740191 2000 0.929093 0.245503 179.166519 1.272143 1.241433 1.401692 1.287494
2149742191 2000 0.842020 0.180274 179.171646 1.389952 1.412648 1.257807 1.142355
2149744191 2000 0.870363 0.167116 179.169296 1.264735 1.268353 1.386946 1.282728
2149746191 2000 0.781922 0.145060 179.171600 1.310848 1.361265 1.319156 1.211493
2149748191 2000 0.818368 0.174917 179.170074 1.264731 1.284211 1.336158 1.317662
2149750191 2000 0.749850 0.210915 179.172592 1.324134 1.388222 1.253923 1.236482
2149752191 2000 0.703389 0.131189 179.170029 1.224098 1.272405 1.368446 1.337813
2149754191 2000 0.721597 0.203864 179.167984 1.247163 1.299340 1.308386 1.347873
2149756191 2000 0.635044 0.267154 179.169556 1.277596 1.329882 1.243127 1.352157
2149758191 2000 0.591679 0.228699 179.169388 1.273003 1.357646 1.259250 1.312863
2149760191 2000 0.526451 0.223735 179.170959 1.276384 1.360363 1.272636 1.293380
2149762191 2000 0.571361 0.240664 179.166702 1.225371 1.272351 1.303316 1.401724
2149764191 2000 0.513276 0.285026 179.165970 1.262872 1.340948 1.261149 1.337793
2149766191 2000 0.470377 0.179492 179.165192 1.269559 1.330602 1.331563 1.271037
2149768191 2000 0.511791 0.198632 179.166092 1.301357 1.328073 1.293699 1.279633
2149770191 2000 0.591707 0.152859 179.163223 1.277737 1.245595 1.363529 1.315901
2149772191 2000 0.557691 0.213786 179.164032 1.327636 1.327404 1.279467 1.268255
2149774191 2000 0.529475 0.148771 179.163193 1.321433 1.309535 1.358174 1.258160
2149776191 2000 0.570165 0.216608 179.161209 1.299941 1.254198 1.326561 1.366602
2149778191 2000 0.614679 0.292819 179.161331 1.326394 1.278965 1.277361 1.364583
2149780191 2000 0.545319 0.258762 179.157333 1.265705 1.278679 1.303502 1.399417
2149782191 2000 0.506430 0.243699 179.160934 1.362097 1.377408 1.236488 1.271310
2149784191 2000 0.517404 0.266916 179.157837 1.269990 1.269515 1.300963 1.406835
2149786191 2000 0.445191 0.349200 179.158966 1.312903 1.358310 1.228507 1.347584
2149788191 2000 0.375903 0.301483 179.156357 1.237967 1.329587 1.330384 1.349364
2149790191 2000 0.421575 0.295663 179.161087 1.380714 1.425864 1.199635 1.241089
2149792191 2000 0.496610 0.273299 179.156265 1.230094 1.228923 1.376559 1.411726
2149794191 2000 0.479619 0.266503 179.157822 1.350027 1.360210 1.263022 1.274044
2149796191 2000 0.508373 0.157502 179.162903 1.416096 1.385604 1.294895 1.150708
2149798191 2000 0.581992 0.207171 179.160858 1.334680 1.246288 1.365809 1.300525
2149800191 2000 0.616366 0.249165 179.163681 1.371008 1.286790 1.307849 1.281656
2149802191 2000 0.593103 0.202740 179.160172 1.314647 1.269980 1.354522 1.308153
2149804191 2000 0.582538 0.158908 179.164627 1.402465 1.355332 1.283190 1.206315
2149806191 2000 0.595279 0.203103 179.161255 1.251766 1.210909 1.369030 1.415597
2149808191 2000 0.605539 0.303541 179.166046 1.392195 1.376578 1.194669 1.283860
2149810191 2000 0.483463 0.294745 179.162582 1.226149 1.274332 1.349219 1.397603
2149812191 2000 0.476526 0.343166 179.166245 1.357428 1.399150 1.182747 1.307977
2149814191 2000 0.530972 0.373197 179.160690 1.198142 1.213314 1.325463 1.510383
2149816191 2000 0.483611 0.400425 179.157684 1.266374 1.306058 1.251489 1.423382
2149818191 2000 0.460320 0.327181 179.156647 1.262596 1.315933 1.318645 1.350128
2149820191 2000 0.522789 0.401311 179.156204 1.327257 1.306150 1.257294 1.356601
2149822191 2000 0.565493 0.499986 179.152161 1.247156 1.205764 1.326449 1.467934
2149824191 2000 0.519067 0.458291 179.147385 1.278579 1.277999 1.303726 1.386998
2149826191 2000 0.488176 0.422148 179.153351 1.426231 1.419372 1.184924 1.216776
2149828191 2000 0.503833 0.452769 179.149170 1.263368 1.240772 1.313802 1.429361
2149830191 2000 0.499782 0.543218 179.155823 1.408580 1.412632 1.147834 1.278257
2149832191 2000 0.412080 0.462700 179.154312 1.298524 1.355615 1.303852 1.289312
2149834191 2000 0.446701 0.499355 179.155640 1.339907 1.364232 1.247145 1.296018
2149836191 2000 0.342310 0.540246 179.157120 1.275905 1.330673 1.264702 1.376022
2149838191 2000 0.360754 0.536915 179.159790 1.350946 1.404413 1.203926 1.288018
2149840191 2000 0.258469 0.485435 179.156647 1.196641 1.290425 1.395358 1.364879
2149842191 2000 0.369114 0.560145 179.165985 1.442962 1.456299 1.126422 1.221620
2149844191 2000 0.369784 0.664739 179.162537 1.236785 1.263695 1.297590 1.449232
2149846191 2000 0.240990 0.646000 179.162994 1.299554 1.337512 1.253336 1.356901
2149848191 2000 0.165383 0.621596 179.167862 1.335243 1.411579 1.207130 1.293350
2149850191 2000 0.223170 0.688481 179.165604 1.283401 1.295129 1.243261 1.425512
2149852191 2000 0.215306 0.769079 179.165833 1.242587 1.301796 1.257173 1.445747
2149854191 2000 0.104249 0.751928 179.158112 1.171515 1.276526 1.354212 1.445049
2149856191 2000 0.164012 0.695582 179.160309 1.325379 1.354369 1.253964 1.313590
2149858191 2000 0.075541 0.768202 179.147995 1.087608 1.122628 1.449183 1.587883
2149860191 2000 0.088318 0.797785 179.150330 1.339036 1.391932 1.203442 1.312893
2149862191 2000 0.002019 0.737759 179.145203 1.197917 1.283051 1.385290 1.381044
2149864191 2000 0.083125 0.787746 179.142120 1.295902 1.303359 1.298788 1.349253
2149866191 2000 0.127567 0.805187 179.137848 1.235743 1.248884 1.326415 1.436260
2149868191 2000 0.017833 0.724527 179.133957 1.315088 1.337831 1.304387 1.289996
2149870191 2000 0.030496 0.705129 179.130524 1.237080 1.259742 1.402222 1.348259
2149872191 2000 0.110410 0.634171 179.130661 1.362795 1.318173 1.315230 1.251104
2149874191 2000 0.129458 0.695207 179.130157 1.335845 1.315855 1.324834 1.270769
2149876191 2000 0.030125 0.639200 179.129654 1.313911 1.352424 1.347455 1.233513
2149878191 2000 0.116314 0.689427 179.132690 1.391331 1.350613 1.256793 1.248566
2149880191 2000 0.151722 0.733569 179.131546 1.340569 1.290399 1.286422 1.329912
2149882191 2000 0.118674 0.786651 179.135696 1.381836 1.377181 1.172250 1.316036
2149884191 2000 0.093170 0.783460 179.135742 1.311213 1.324633 1.259557 1.351899
2149886191 2000 0.149275 0.696150 179.143875 1.460264 1.410948 1.155268 1.220822
2149888191 2000 0.127394 0.770707 179.139969 1.247078 1.241208 1.336253 1.422764
2149890191 2000 0.033973 0.711329 179.146957 1.406211 1.452807 1.192888 1.195397
2149892191 2000 0.048386 0.741321 179.142883 1.214555 1.242023 1.403043 1.387681
2149894191 2000 0.019393 0.717146 179.147369 1.366761 1.395914 1.258629 1.225997
